course_name,Stock trading,Yoga/Mindfulness/Psychology,Photography/Cinematography,Mobile App Development,Architecture/history,Food/Weight Loss/Body Building,Web Development,Success Coaching,Leadership/Business,Communication,Logical Subjects,TBD,Sales/Marketing,4-hr week,Math,Social Sciences,Music,Game Development,Languages,Others,tsne_1,tsne_2,color,provider,general_topics
Investiere in Tax Liens-Hohe Zinsen gesetzl. festgeschrieben,0.0,0.0,0.0,0.0,0.183888539329,0.0,0.0,0.0,0.0224176948941,0.0,0.646374309601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.131319455655,2.93358963272,9.63158313044,#f98174,Udemy,Logical Subjects
What Is Acupressure?,0.0,0.697350831246,0.0,0.0,0.0,0.0,0.0,0.07090789982,0.0,0.0,0.0569031865696,0.0156841503979,0.0,0.0,0.0,0.0,0.0169218856747,0.0,0.0,0.121821343198,11.8092091129,7.7848234396,#f98174,Udemy,Yoga/Mindfulness/Psychology
"Spanish 1-4: Beginner, Elementary, Intermediate and Advanced",0.0,0.0,0.0,0.0,0.0,0.0289433481611,0.195907404544,0.0,0.0,0.575196303324,0.0275311112441,0.0,0.0,0.0,0.0,0.0207134323829,0.0139295194797,0.0,0.0132848099544,0.120207189155,-3.33246128054,7.07240962115,#f98174,Udemy,Communication
Entrepreneurial Strategic Management,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.860470131881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116452944303,-11.7344989946,-6.34857712573,#f98174,Coursera,Leadership/Business
Sıfırdan Türkçe İos Programlama Öğrenin,0.0,0.0,0.0,0.0,0.0,0.0,0.809929692143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.115070307203,0.317538867227,-16.4428563535,#f98174,Udemy,Web Development
Java Programmierung: Erstelle perfekte GUI Apps mit JavaFX,0.0,0.0,0.0,0.0,0.0,0.0,0.422756813325,0.0,0.0,0.0,0.353543827097,0.0,0.0,0.0,0.0,0.0,0.0,0.109918097385,0.0,0.108225706567,1.89578456262,-11.3262122702,#f98174,Udemy,"Web Development, Logical Subjects"
.Net 4.0 ile Dinamik Web Sitesi 1,0.0,0.0,0.0,0.0,0.0,0.0,0.849895379763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.107247477053,-0.105053580366,-16.8179530755,#f98174,Udemy,Web Development
Crea Sito + Ecommerce Joomla/WP sfruttando Servizi Gratuiti,0.0,0.0,0.0,0.0,0.73621275645,0.0,0.0,0.0,0.0,0.0,0.0578002997815,0.0786513315788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105113389604,16.0439555794,0.8842660143,#f98174,Udemy,Architecture/history
JUST BREAK | The Hidden Methods of How to Break Dance,0.0,0.0691489608587,0.0346807259415,0.0,0.0,0.0,0.0,0.0,0.0,0.0572487186053,0.0,0.074006863048,0.0,0.0,0.0,0.0,0.0,0.231868129877,0.421232471978,0.105113098635,2.35111364503,-1.48946240868,#f98174,Udemy,"Languages, Game Development"
Vertigo Treatment: DIY Get Rid of Vertigo at Home. ,0.0,0.284443311297,0.0,0.0184288246479,0.0,0.0120731760583,0.0,0.0,0.0,0.0,0.011245245334,0.179806640414,0.205554383402,0.0407448060951,0.0304031106269,0.0,0.0,0.0,0.11733583064,0.0953317510299,7.95894823886,6.76586331898,#f98174,Udemy,"Yoga/Mindfulness/Psychology, Sales/Marketing"
.Net 4.0 ile Dinamik Web Sitesi 2,0.0,0.0,0.0,0.0,0.0,0.0,0.869371646934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0931283528113,-0.308346782903,-16.9781277646,#f98174,Udemy,Web Development
Learn Thai Yoga Massage ,0.0,0.385049507855,0.0,0.0,0.0,0.119035646022,0.0,0.0,0.0,0.182436344629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.209180464223,0.0909051798804,9.14406167282,7.50892475167,#f98174,Udemy,"Languages, Yoga/Mindfulness/Psychology"
Fang Song Gong,0.0,0.394344429172,0.186024200717,0.0,0.0,0.059216816188,0.0,0.0,0.0,0.0563063759753,0.0,0.0869038838614,0.0973316334303,0.0,0.0,0.0,0.0326243413309,0.0,0.0,0.0853733192829,8.67279018236,7.21634845773,#f98174,Udemy,Yoga/Mindfulness/Psychology
The Art of Communications - Become A Master Communicator,0.0,0.218085224375,0.0,0.0,0.0,0.0,0.0171747332271,0.36486055174,0.0,0.0,0.0,0.0,0.285702871145,0.0,0.0253876745563,0.0,0.0,0.0,0.0,0.0850456293712,-2.02273994931,-0.398302903059,#f98174,Udemy,"Success Coaching, Yoga/Mindfulness/Psychology, Sales/Marketing"
Self-Massage For Improved Blood Circulation,0.0,0.765617771505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.147186403098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0823935653963,12.1467724718,8.90435378942,#f98174,Udemy,Yoga/Mindfulness/Psychology
Digital Systems - Sistemas Digitales: De las puertas lógicas al procesador,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0245078306596,0.508727045287,0.0,0.383440632276,0.0,0.0793043912117,-9.10563767978,1.50303827408,#f98174,Coursera,"Social Sciences, Game Development"
Pole Dancing Video Course with Noelle Wood,0.0,0.0,0.534923776008,0.251998850049,0.0,0.0,0.0,0.0819579126827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0777861272452,-13.3521511527,7.79997104841,#f98174,Udemy,"Mobile App Development, Photography/Cinematography"
JavaFX 8 - Der Einstieg in die Java-GUI Programmierung,0.0,0.0,0.0,0.0,0.0,0.0,0.262955911684,0.0,0.0,0.0,0.58752391791,0.0,0.0,0.0,0.0,0.0,0.0,0.074532413524,0.0,0.0723031930827,2.92154668214,9.63154758471,#f98174,Udemy,"Web Development, Logical Subjects"
Learn How To Wave|Easy-2-Wave (Street Dance Course),0.0,0.125535262456,0.3465784905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.445017958506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0707470761336,2.81347251581,6.06741978424,#f98174,Udemy,"Photography/Cinematography, TBD"
"Certified Massage Course, Myofascial Energetic Release",0.0,0.720002585707,0.0,0.0,0.0,0.0,0.0,0.0710279573203,0.0,0.0,0.0,0.0,0.0753842700133,0.0,0.0,0.0424237723221,0.0191542933264,0.0,0.0,0.0690782509656,11.9876507929,8.13254901959,#f98174,Udemy,Yoga/Mindfulness/Psychology
Fun With Brazilian Portuguese ,0.0,0.0,0.0,0.0,0.0,0.0973872531026,0.0,0.247228621901,0.0,0.28155908619,0.0,0.0,0.0,0.0988034186025,0.201241525788,0.0,0.0,0.0,0.0,0.0676397434331,0.194865740104,5.18456601071,#f98174,Udemy,"Success Coaching, Math, Communication"
How to Predict Economic Depressions and Protect Your Savings,0.0151336859717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.337725472089,0.0,0.0369088228299,0.067900422068,0.073441266377,0.193812809824,0.0,0.208383057648,0.0,0.0,0.0,0.0652486800289,-9.68748511928,-3.79780731172,#f98174,Udemy,"Social Sciences, Leadership/Business"
Anleitung zum Erstellen eines Udemy-Kurses,0.0,0.0,0.0378050070772,0.0,0.0,0.0,0.0,0.0,0.0,0.0801266291761,0.806489341738,0.0122544195696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0600778491343,2.85349554533,9.67581063357,#f98174,Udemy,Logical Subjects
Advanced Meditation Series For Creating Wealth,0.0,0.623978658842,0.0,0.0,0.0,0.120136684905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0983420597058,0.0,0.0,0.0,0.0,0.0948750972629,0.0596062747273,11.3661009706,6.95119842022,#f98174,Udemy,Yoga/Mindfulness/Psychology
How To Reprogram Your Mind In 60 Seconds or Less,0.0,0.589378382273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166376914359,0.0,0.0252997597915,0.0,0.151083053461,0.0,0.058933318514,11.7295434156,6.23465653564,#f98174,Udemy,Yoga/Mindfulness/Psychology
Sleep Better Tonight,0.0,0.29676711918,0.0153116196523,0.0,0.0,0.323346280968,0.0,0.0126985292193,0.0,0.0,0.0,0.0956904566907,0.120349588921,0.0163335051813,0.0,0.0608564341891,0.0,0.0,0.0,0.0561911088004,-1.42128243626,13.8485130754,#f98174,Udemy,"Food/Weight Loss/Body Building, Yoga/Mindfulness/Psychology"
Automation Testing Using Junit,0.0,0.0,0.0,0.0,0.0,0.0,0.933151342961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0560052833224,-1.87673713662,-17.8360762554,#f98174,Udemy,Web Development
Play Guitar and Understand Music Quick & Easy in 28 Days!,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.429635914529,0.0,0.0,0.370270911643,0.0,0.130373165009,0.0559269051394,7.64475305402,1.47982592563,#f98174,Udemy,"Music, 4-hr week"
Seven Secrets to Hitting a Baseball,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.202273255906,0.132596315431,0.0,0.0,0.192314045177,0.0,0.0,0.0,0.0,0.11075595209,0.296775414436,0.0,0.0541739055912,2.32125791031,-1.97032481258,#f98174,Udemy,"Success Coaching, Game Development"
Effective Gradle Implementation,0.0,0.0,0.0,0.0,0.0,0.0,0.730354454374,0.0491239761091,0.03004586549,0.0,0.0,0.0,0.132039719947,0.0,0.0,0.0,0.0,0.0,0.0,0.0535658541149,-3.16963688936,-14.6356163852,#f98174,Udemy,Web Development
Cluster Analysis in Data Mining,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.781600629122,0.115662701997,0.0,0.0,0.0,0.0527366679369,2.06114479902,13.8831351348,#f98174,Coursera,Math
Deliver Value: A Cash Source Crash Course,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.127775572333,0.0,0.0,0.0,0.809601826203,0.0,0.0,0.0,0.0,0.0,0.0,0.0523816374123,-6.59919097902,-10.3709416096,#f98174,Udemy,Sales/Marketing
Poisonings in the Home and Community: Assessment and Emergency Response,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.516740677251,0.0,0.0,0.0,0.0,0.0,0.422806296719,0.0,0.0,0.0,0.0511123665389,-6.56600068287,4.92438282235,#f98174,Coursera,"Social Sciences, Communication"
Learn How to Breakdance (Breaking)- for complete beginners,0.0507428352263,0.0,0.0,0.0,0.0,0.0,0.0,0.175883179244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.715126116812,0.0509751413084,2.90290908533,2.17578054873,#f98174,Udemy,Languages
How to Cure Irritable Bowel Syndrome in 10 Days,0.0,0.0,0.0,0.3385222138,0.0,0.137866778101,0.19538043356,0.0,0.0,0.0,0.0,0.0,0.0,0.266003739546,0.0,0.0,0.0,0.0,0.0,0.0506883732395,5.63281315247,-2.54839413391,#f98174,Udemy,"Mobile App Development, 4-hr week"
Электричество и магнетизм. Часть 1 (Electricity and Magnetism. Part 1),0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,6.17912445896,5.77469842393,#f98174,Coursera,
Financial Markets 金融市场（中文版）,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,6.18843931022,5.82573070863,#f98174,Coursera,
TIMRAW,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,6.28596106043,5.70085156959,#f98174,Udemy,
"Thumbs rating system with jQuery, PHP and MySQL",0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,6.18761715166,5.82347030037,#f98174,Udemy,
微積分-不定積分篇 Calculus-Indefinite Integrals,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,6.28815368129,5.70066656866,#f98174,Udemy,
病理学基础——损伤的修复,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,6.09644049476,5.75981764117,#f98174,Udemy,
ギャップトレーディング v2.0｜セッションの隙間をついて短期トレードで収益を上げる,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,6.20670788965,5.82620879963,#f98174,Udemy,
北尾まどかの”Let’s start! どうぶつしょうぎ”@ねこまど,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,6.15586301154,5.82662472213,#f98174,Udemy,
外資系コンサル御用達！清水久三子の資料作成・インパクト図解術【まとめパック】,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,6.2867194252,5.70177101644,#f98174,Udemy,
社会调查与研究方法 （下）Methodologies in Social Research (Part 2),0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,6.18826492618,5.8261944205,#f98174,Coursera,
Best of Livestock,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,6.1643967701,5.72654601878,#f98174,Udemy,
PennyStocking: Penny Stock Trading Secrets,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,6.18778902366,5.82336708244,#f98174,Udemy,
医学统计学与SPSS软件（基础篇）,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,6.09735300714,5.72912347482,#f98174,Coursera,
Top-BOSS公司財務輕鬆管,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,6.28642487471,5.70086122095,#f98174,Udemy,
中国古代文化,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,6.20664573356,5.8261405376,#f98174,Coursera,
程序设计实习 / Practice on Programming,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,6.28787529334,5.70131341293,#f98174,Coursera,
PennyStocking Part Deux: Penny Stock Trading,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,6.28832120454,5.71049728626,#f98174,Udemy,
活用希臘哲學 (Understanding the Greek Philosophy),0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,6.27979435269,5.71023641642,#f98174,Coursera,
紅樓夢二──母神崇拜(The Red Chamber Dream 2),0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,6.28787529335,5.70131341292,#f98174,Coursera,
Электричество и магнетизм. Часть 2 (Electricity and Magnetism. Part 2),0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,6.09544336814,5.79613710098,#f98174,Coursera,
九個步驟快速提昇你的簡報力、溝通力,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,6.28879946302,5.71115390974,#f98174,Udemy,
TIMFundamentals,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,6.18778230973,5.82374520414,#f98174,Udemy,
香川愛生の「はじめての将棋」レッスン＠ねこまど,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,6.08958489192,5.7320038071,#f98174,Udemy,
外資系コンサル御用達！清水久三子の資料作成・インパクト図解術【メッセージ編】,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,6.17645499823,5.82475288576,#f98174,Udemy,
東亞儒學─孟子：1 (East Asian Confucianisms: Mencius 1),0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,6.28671942521,5.70177101641,#f98174,Coursera,
操作系统与虚拟化安全,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,6.19634205368,5.82912794645,#f98174,Coursera,
The Beauty of Kunqu Opera | 崑曲之美,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,6.28597470659,5.70087735973,#f98174,Coursera,
算法设计与分析   Design and Analysis of Algorithms,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,6.28597470659,5.70087735973,#f98174,Coursera,
Aprende a tocar la guitarra,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,6.15593849074,5.82871601394,#f98174,Udemy,
احترف التعامل مع قواعد البيانات بلغة swift,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,6.08287314643,5.7305056027,#f98174,Udemy,
唐诗宋词人文解读 Appreciation of Tang and Song Poetry,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,6.20670874743,5.82620978726,#f98174,Coursera,
刑法学总论 Criminal Law,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,6.28597470659,5.70087735973,#f98174,Coursera,
Learn How to Use Level 2 Quotes,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,6.18791704596,5.82327147588,#f98174,Udemy,
流行病学基础（上）,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,6.28681199553,5.70160902861,#f98174,Coursera,
Read SEC Filings,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,6.20670670316,5.82621576079,#f98174,Udemy,
特別無料：明日から使える！ 英語スモールトーク術,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,6.15493592129,5.8280173864,#f98174,Udemy,
关爱生命--实用急救与自救技能,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,6.28879946301,5.71115390975,#f98174,Coursera,
史記（一）（Shi-ji (1) ）,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,6.28806371814,5.70050629708,#f98174,Coursera,
外資系コンサル御用達！清水久三子の資料作成・インパクト図解術【図解編】,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,6.18777281841,5.8233516744,#f98174,Udemy,
中國古代歷史與人物－－秦始皇,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,6.2859747066,5.70087735972,#f98174,Coursera,
电磁学,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,6.28671942519,5.70177101649,#f98174,Coursera,
Основы комбинаторики (Introduction to combinatorics),0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,4.2376364452,9.08953043421,#f98174,Coursera,
面向对象技术高级课程（The Advanced Object-Oriented Technology）,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,6.28670504485,5.70263526801,#f98174,Coursera,
Top-BOSS 青年创业之道,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,6.17948722732,5.77456501828,#f98174,Udemy,
财务会计概论（中文版）,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,6.18845168076,5.82530093886,#f98174,Coursera,
艺术史,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,6.07084531216,5.72445642623,#f98174,Coursera,
生物演化,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,6.28883596414,5.71116437454,#f98174,Coursera,
Drupal Theming Essentials,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,6.08964948689,5.76093754639,#f98174,Udemy,
【限定無料】外資系コンサル御用達！清水久三子の資料作成・インパクト図解術【入門編】,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,6.28597470659,5.70087735973,#f98174,Udemy,
"""天衣無縫""　佐藤康光の「端歩」／将棋講座 ＠ねこまど",0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,6.28645359837,5.70178292331,#f98174,Udemy,
電磁學(Electromagnetics),0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,6.28670504025,5.70263529609,#f98174,Coursera,
Заработать на микрокредитах просто. Работа не выходя из дома,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,6.08865531026,5.79456237607,#f98174,Udemy,
Top-BOSS 投資觀點一看就懂-選擇權,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,6.28879944699,5.71115389955,#f98174,Udemy,
市场营销概论 (中文版）,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,6.28596103252,5.70085159342,#f98174,Coursera,
TIMFundamentals Part Deux,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,6.17946217777,5.77465759911,#f98174,Udemy,
社会调查与研究方法 （上）Methodologies in Social Research (Part I),0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,6.18301060009,5.72637372417,#f98174,Coursera,
TAKA先生のアコースティックギターレッスンⅠ（入門編）,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,6.28671942522,5.70177101634,#f98174,Udemy,
极速架站：Wordpress初学者入门实作课程,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,6.15591034658,5.82863540496,#f98174,Udemy,
普通物理學 - 電磁學、光學及近代物理,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,6.286453594,5.70178293861,#f98174,Coursera,
食品安全與毒理 (Food Safety & Toxicology),0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,6.28879944157,5.71115389658,#f98174,Coursera,
Сравнительная политика (Comparative Politics),0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,6.28671942519,5.70177101649,#f98174,Coursera,
计算机系统基础（一） ：程序的表示、转换与链接,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,6.28509285716,5.70172384522,#f98174,Coursera,
Zero Sugar Cravings Now! Get Rid of Sugar Addiction Easily,0.0,0.0782952356892,0.0,0.0,0.0,0.457734559564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0325109498053,0.381773619546,0.0463224066313,-3.70373453492,13.7722076838,#f98174,Udemy,"Languages, Food/Weight Loss/Body Building"
Guitar Insanity Workout - Eatmystrings!,0.0,0.0,0.0,0.0,0.0,0.133201500469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.457795780175,0.0,0.359394090308,0.0461151792013,7.23995110864,13.4676400064,#f98174,Udemy,"Languages, Music"
Reasonable Teaching: The 13x4 to Master The Art of Teaching,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.213288904387,0.17866222266,0.0455608411373,0.0,0.0,0.0,0.395547717908,0.0,0.0,0.114341708373,0.0459948318204,-9.43109669899,4.33504606076,#f98174,Udemy,"Social Sciences, Communication"
